뉴스제목,주가변동
"01일, 외국인 거래소에서 삼성전자(-0.41%), SK텔레콤(-1.04%) 등 순매도",0
"01일, 기관 거래소에서 삼성전자(-0.41%), 셀트리온(+5.79%) 등 순매수",0
"01일, 거래소 외국인 순매수상위에 서비스업 업종 4종목",0
투자주체별 매매동향(10월 1일-최종치),0
"크레디트스위스 최고운영책임자, '스파이 스캔들' 사임",0
"日 국채, 14개월 만에 매도 물량 폭발..배경은",0
檢개혁 이슈에 국정 감사까지..또 요동치는 정치 테마주,0
"행공, 해외 블라인드 PEF 선정..베리타스·아디안·HPS",0
유로존 9월 CPI 예비치 전년比 1.0%↑,0
"버추얼텍, 최대주주변경수반 주식담보제공 계약 체결",0
"뉴욕증시, 경기 침체 공포 속 하락 출발",0
"SJ그룹, 증권신고서 제출..코스닥 상장 추진",0
(2일) 유틸렉스 등,0
(2일) 두산건설 등,0
"2일 오후 8시 30분 비트코인(-0.38%), 메탈(26.73%)",0
휠라코리아 지주사 전환 추진,0
"코리아센터, 증권신고서 제출..코스닥 상장 추진",0
"GC녹십자웰빙, 청약경쟁률 657.66대1..증거금 3조3442억원",0
오늘의 재운,0
2일 장 마감 후 주요 종목 뉴스,0
투자주체별 매매도향(10월 2일-최종치),0
코스닥 기관·외국인·개인 순매수·도 상위종목(10월 2일-최종치),0
제이테크놀로지 거래정지 해제,0
유가증권 기관·외국인·개인 순매수·도 상위종목(10월 2일-최종치),0
유형별 펀드 자금 동향(10월 1일),0
"한국IB 산증인 김종윤씨, 칼라일 아시아바이아웃 매니징디렉터 선임",0
"미래에셋대우, 베트남 최대 증권사 등극 '눈앞'",0
"02일, 기관 코스닥에서 에스모(+16.71%), 신라젠(-9.76%) 등 순매도",0
"02일, 외국인 코스닥에서 셀트리온헬스케어(-2.74%), 신라젠(-9.76%) 등 순매도",0
"02일, 코스닥 기관 순매수상위에 오락·문화 업종 4종목",0
"02일, 코스닥 외국인 순매수상위에 반도체 업종 6종목",0
"02일, 기관 거래소에서 삼성전자(-2.56%), KODEX 레버리지(-4.33%) 등 순매도",0
"02일, 외국인 거래소에서 SK하이닉스(-3.05%), LG화학(-2.63%) 등 순매도",0
"02일, 거래소 기관 순매수상위에 운수장비 업종 3종목",0
"02일, 거래소 외국인 순매수상위에 전기,전자 업종 4종목",0
"남화토건, 부채 141.4억원 조건부 인수",0
장 마감 후 기업공시,0
"'美 PMI 쇼크'에 코스피 2% 가까이 폭락..환율 1,200원 돌파",0
"유틸렉스, 줄기세포 관련 미국 특허 취득",0
"이엘피, OLED 패널검사 장비용 특허 취득",0
"하나은행, DLF 관련 내부자료 삭제..금감원 ""포렌식 복구 중""",0
"라임운용, 6200억 규모 펀드환매 중단",0
"뉴욕증시, 무역전쟁 긴장 지속 하락 출발",0
"라임자산운용, 또 사모펀드 환매 중단..""자산 헐값 매각하느니..""",0
"한류AI센터, 26억원 규모 사채 원리금 미지급 발생",0
"거래소, 유니맥스글로벌에 최대주주 관련 서류 제출 요구",0
"라임운용, 메자닌 펀드 상환시기 제시못한채 환매 중단..펀드런 경고음",0
"거래소, 세원물산에 개선기간 12개월 부여",0
"UCI, 경영참여 목적 포티스에 35억원 투자",0
(8일) 코오롱 등,0
(8일) UCI 등,0
"8일 오후 8시 30분 비트코인(-0.08%), 디마켓(17.59%)",0
"라임운용, 2개 모펀드 투자 재간접펀드 환매중단..6200억 규모",0
"오이솔루션, 302억원 유상증자 결정",0
"윤석헌 ""공인회계사 시험업무, 이관 검토하고 있다""",0
"거래소, 세원물산에 개선기간 12개월 부여하기로",0
아시아 주요 증시 동향(10월 8일),0
"넥스트사이언스, 85억원 전환사채 발행 결정",0
"KT ""딜라이브 인수 검토 중..결정된 사항 없다""",0
"헬릭스미스 조사요구에 금감원장 ""알겠다""",0
"한진칼 ""그레이스홀딩스, 차입금 증액 관련 소송 제기""",0
장 마감 후 기업공시,0
"윤석헌 ""회계사시험 업무 이관 검토..금융위와 협의""",0
8일 장 마감 후 주요 종목 뉴스,0
"윤석헌 금감원장 ""메자닌 채권 투자, 조심해야""",0
"08일, 코스닥 기관 순매도상위에 연구·개발 업종 4종목",0
"08일, 외국인 코스닥에서 헬릭스미스(+15.24%), 메디톡스(-3.64%) 등 순매도",0
"08일, 기관 코스닥에서 네패스(+7.81%), SFA반도체(+8.09%) 등 순매수",0
"08일, 외국인 코스닥에서 에이치엘비(+0.09%), 솔브레인(+22.22%) 등 순매수",0
"08일, 거래소 기관 순매도상위에 유통업 업종 4종목",0
"증선위, 회계기준 위반 미래에셋생명에 감사인지정 조치",0
"'회계 위반' 미래에셋생명, 증권발행 제한·감사인 지정",0
"뉴욕증시, 브렉시트 불확실성·美소비 부진 하락 출발",0
"해외 신용공여 허용한다는데..증선위, NH투자증권에 과징금 의결",0
"증선위, NH투자 해외법인 신용공여 과징금 의결",0
"증선위, NH證 '해외법인 신용공여' 과징금 의결",0
"16일 오후 8시 30분 비트코인(-0.23%), 앵커(10.15%)",0
"강원랜드, 17일부터 지역 순회 상생·협력 설명회",0
"설상가상 은행株..""ROE 올해부터 꺾여""",0
"KB증권, IDC 韓 '디지털 트랜스포머'상",0
아시아 주요 증시 동향(10월 16일),0
"'PB강자' 삼성證, 30억 이상 고액자산가 130명 신규 유치",0
"'환매 중단' 라임, 작년 임직원 급여 1인당 6억원 넘어(종합)",0
HLB 폭등에 공매도 헤지펀드 '곡소리'..개미에 백기투항?,0
이마트,0
"주가 힘 받는 종근당, R&D에 4년간 4000억",0
'지수 단타'만 치기엔..ETF 숨은 매력 아시나요,0
"""주식 60%·채권 40% 공식 더는 안 통해""",0
"""고빈도 주식거래자 의무등록해야"" 알고리즘 매매 규제 목소리",0
"16일, 코스닥 기관 순매도상위에 소프트웨어 업종 3종목",0
"16일, 코스닥 외국인 순매도상위에 오락·문화 업종 4종목",0
"16일, 기관 코스닥에서 SKC코오롱PI(+3.72%), 비에이치(+3.21%) 등 순매수",0
"16일, 코스닥 외국인 순매수상위에 통신장비 업종 4종목",0
"KB증권, 디지털기술로 효율 향상.. IDC '디지털 트랜스포머상' 수상",0
"16일, 기관 거래소에서 KODEX 200선물인버스2X(-1.1%), 호텔신라(-1.64%) 등 순매도",0
"16일, 거래소 외국인 순매도상위에 화학 업종 4종목",0
"16일, 거래소 기관 순매수상위에 전기,전자 업종 3종목",0
"16일, 외국인 거래소에서 삼성전자(+1.2%), SK하이닉스(+1.48%) 등 순매수",0
16일 장 마감 후 주요 종목 뉴스,0
장 마감 후 기업공시,0
"뉴욕증시, 브렉시트 초안 합의 상승 출발",0
美 실업수당 청구건수 21.4만건..예상 하회,0
삼성 'J-리츠 부동산펀드' 올들어 수익률 28% '눈길',0
"신한금투, 수년간 회계처리 오류..""빌린 주식 보유 주식으로""",0
"하나금융투자, 아프리카-한국경제개발협회(AKEDA)와 업무협약 체결",0
"신한금융투자, 4천억원 회계 오류",0
EU·英 브렉시트 초안 합의 소식에 일제 상승,0
英-EU 브렉시트 협상안 '타결',0
아시아 주요 증시 동향(10월 17일),0
8114억 항공기 금융투자 3번째 성공한 메리츠증권,0
"메리츠증권, 8000억원 규모 항공기 금융 투자 나서",0
키움證도 '독일 헤리티지 DLS' 만기 연장,0
"거래소 ""한화에이스스팩3호 관리종목 지정우려""",0
"17일, 기관 코스닥에서 오스템임플란트(-12.92%), 메디톡스(-9.83%) 등 순매도",0
"17일, 코스닥 외국인 순매도상위에 제약 업종 6종목",0
"17일, 기관 코스닥에서 바이오솔루션(-3.35%), 케이엠더블유(+1.73%) 등 순매수",0
"17일, 코스닥 외국인 순매수상위에 화학 업종 4종목",0
"17일, 거래소 기관 순매도상위에 화학 업종 3종목",0
"17일, 거래소 외국인 순매도상위에 전기,전자 업종 4종목",0
"17일, 기관 거래소에서 삼성전자(-0.39%), TIGER 200(-0.36%) 등 순매수",0
"17일, 외국인 거래소에서 삼성바이오로직스(+1.77%), 삼성전기(-1.78%) 등 순매수",0
"거래소, 공시 번복 트루윈 불성실공시법인 지정",0
"무디스 ""이마트 점포 매각, 신용등급에 긍정적""",0
17일 장 마감 후 주요 종목 뉴스,0
장 마감 후 기업공시,0
中관광객 귀환.. 파라다이스 실적 반등,0
"""5G 수혜"" 삼성전기 쓸어담는 외국인",0
"이마트의 체질 개선, 주가회복 청신호 켜나",0
공매도 규제 위반 과태료 확 늘린다,0
'삼성 J-리츠 부동산 펀드' 수탁고 1000억원 돌파,0
"뉴욕증시, 기업 실적 주시 혼조 출발",0
22일 장 마감 후 주요 종목 뉴스,0
아시아 주요 증시 동향(10월 22일),0
"KTB투자증권, 독일 자산운용사와 손잡고 대체투자 확대",0
"거래소 ""한전산업, 상장적격성 실질심사 대상서 제외""",0
강남3구·용산에 아파트 한 채 있는 당신은..세계 1% 부자,0
"넷마블, 백영훈 부사장 1만500주 장내 매도",0
"거래소 ""한전산업, 상장적격성 실질심사 대상서 제외""",0
"지스마트글로벌, 300억원 규모 유상증자 결정",0
"거래소, 스타플렉스에 조회공시 요구",0
한전산업 상장적격심사 벗어나 23일 거래 재개,0
상장사 ESG 수준 전년比 다소 개선..대부분은 여전히 미진,0
DLF처럼 환매 중단 라임 펀드도 은행 통해 가입..전체의 62%나,0
"""코넥스, 모태펀드 예산 증액 수혜..'소부장'에 주목해야""",0
"스튜디오썸머, 86억원 규모 3자배정 유상증자 결정",0
"22일, 코스닥 기관 순매도상위에 반도체 업종 4종목",0
"22일, 외국인 코스닥에서 파트론(-2.38%), 현대바이오(-1.05%) 등 순매도",0
"22일, 기관 코스닥에서 비에이치(+6.83%), 셀트리온헬스케어(+6.6%) 등 순매수",0
"22일, 외국인 코스닥에서 에이치엘비(+7.75%), 셀트리온헬스케어(+6.6%) 등 순매수",0
"22일, 거래소 기관 순매도상위에 화학 업종 4종목",0
"22일, 외국인 거래소에서 SK하이닉스(+2.06%), NAVER(+1.32%) 등 순매도",0
"22일, 거래소 기관 순매수상위에 전기,전자 업종 2종목",0
"22일, 외국인 거래소에서 삼성전자(+1.79%), 셀트리온(+5.22%) 등 순매수",0
"거래소 ""한전산업 상장적격성 실질심사 대상 제외""",0
장 마감 후 기업공시,0
"거래소, '상한가' 스타플렉스에 조회공시 요구",0
"이에스브이, 회계장부 열람등사 가처분訴 피소",0
"스튜디오썸머, 86억원 규모 제3자 유상증자",0
"이매진아시아, 前대표이상 등 사기혐의 고소",0
"코스콤 장 마감 후 접속지연..""금전 피해는 없어""",0
한국미라클피플사 코넥스시장 신규상장,0
"뉴욕증시, 무역 낙관·실적 호조..S&P, 사상최고 경신 출발",0
"스튜디오썸머·해덕파워웨이..거래소, 상장폐지 결정",0
"교토통신 ""日, 한일 경제갈등 해법 협력기금 조성안""",0
"인니 ""오늘부터 니켈 수출 즉시 중단""(종합)",0
"한화투자증권, 대체투자 공략 위한 싱가포르 법인 설립",0
28일 오후 8시 30분 캐리프로토콜 0.76원 상승한 5.41원에 거래,0
"""중견기업 10곳 중 9곳, 내부회계관리제도 준비 못 마쳐""",0
"서울고법 ""유안타증권 상대 집단소송 허가 결정""",0
"EU, 英 브렉시트 3개월 연장 합의(종합)",0
"코스닥시장본부, 해덕파워웨이 상장폐지 의결",0
"코스닥시장본부, 스튜디오썸머 상장폐지 의결",0
"28일 오후 7시 30분 비트코인(-0.9%), 캐리프로토콜(+21.08%)",0
"인도네시아, 니켈 수출 금지..즉각 실효",0
유형별 펀드 자금 동향(10월 25일),0
"거래소, 금호산업 '불성실공시법인' 지정 예고",0
"거래소, 금호산업에 불성실 공시법인 지정 예고",0
아시아 주요 증시 동향(10월 28일),0
"신한 ""전·현직 임원 횡령 혐의 1심서 유죄""",0
"동부건설, 채무부존재확인 항소심서 패소",0
"동원산업, 물류사업 부문 294억원에 계열사 양도",0
장 마감 후 기업공시,0
"투스크 ""EU, 英 브렉시트 3개월 연장 동의""",0
바이오株 급락에 떨고 있는 개미들,0
"""한화시스템 내달 상장.. 글로벌 방산·IT 선도""",0
장 마감 후 주요 종목뉴스,0
"28일, 코스닥 기관 순매도상위에 통신장비 업종 4종목",0
"28일, 코스닥 외국인 순매도상위에 반도체 업종 4종목",0
"28일, 코스닥 기관 순매수상위에 반도체 업종 6종목",0
"28일, 외국인 코스닥에서 케이엠더블유(+0.18%), 에코프로비엠(+8.39%) 등 순매수",0
"뉴욕증시, FOMC 대기 모드 약보합 출발",0
"두산重, 자사주 4158억 취득후 소각",0
"두산重, 4,158억원 자사주 취득 후 소각",0
"유시민 알릴레오, 윤석열 비공개 발언 폭로..""조국 나쁜놈, 임명 절대 안돼""",0
"두산, 4년만에 면세점 사업 철수..두타면세점 문닫는다(종합2보)",0
"두산중공업, 4158억 원 규모 RCPS 취득 후 소각 결정",0
"두산중공업, 4158억원 규모 자사주 취득 후 소각 결정",0
"하나금투, 하나머니 연계 연 5% 특판 PR 자동투자 서비스 外 유진·DB",0
아시아 주요 증시 동향(10월 29일),0
장 마감 후 기업공시,0
장 마감 후 주요 종목뉴스,0
"英 버진갤럭틱, 우주관광 벤처 첫 뉴욕증시 데뷔",0
"'대원칸타빌' 대원그룹, 아동복 업체 참존글로벌워크 154억원에 인수",0
"투비소프트, 오명식 대표로 최대주주 변경",0
라정찬의 마법? 트위터 방송에 요동치는 네이처셀 주가,0
"거래소, 뉴프라이드 불성실공시법인 지정 예고",0
티라유텍·신한제6호스팩 31일 코스닥 상장,0
"버킷스튜디오, 110억원 규모 유상증자 결정",0
"'사무실을 카페처럼'..'디지털 혁신' 삼성증권, 사무공간에 '혁신' 입혔다",0
뉴프라이드 불성실 공시법인 지정예고,0
"리드, 최대주주 라임에서 글렌로이드로 변경",0
"에이비프로바이오, 140억 규모 CB 발행 결정",0
"다우데이타, 창사 이래 첫 500억원 회사채 공모",0
국고채 3년물 강세..외국인 매수세 유입,0
"삼성엔지니어링, 삼성복지재단·삼성생명공익재단에 6억원 출연",0
"""신흥국 펀드, 내년엔 다르다""",0
'저금리 시대' 은행주 목표가 줄하락,0
리드 최대주주 라임자산운용에서 글렌로이드로 변경,0
대한항공 회사채 또 수요확보 실패.. 양극화 우려 커진다,0
투자주체별 매매동향(10월 29일-최종치),0
"7일 오후 11시 30분 비트코인 -81,000원 하락한 10,670,000원에 거래",0
"쿼드벤처스, 토종 공유오피스 '패스트파이브'에 50억 투자",0
"7일 오후 10시 30분 디크레드 1,850원 상승한 23,720원에 거래",0
"셀트리온 '트룩시마' 11일 美 출시..""퍼스트무버로 5兆 시장 공략""",0
영란은행 기준금리 0.75%로 동결..금리인하 목소리는 커져,0
"EU집행위, 내년 유로존 성장률 전망 '1.2%'로 하향 조정",0
인도 증시 0.45% 상승 마감,0
7일 장 마감 후 주요 종목 뉴스,0
국민연금 해외 대체투자 의존도 낮추고 속도 조절해야,0
"영국 경찰, 트럭 컨테이너에서 밀입국 의심자 15명 또 발견",0
"7일 오후 8시 30분 비트코인(-1.37%), 디크레드(+9.6%)",0
"집단자위권 행사 허용 '안보법제', 日 시민단체 위헌 소송서 패소",0
