뉴스제목,주가변동
애물단지 된 ISA…수익률 상승에도 고객 외면,0
(24일) 뉴파워프라즈마 등,0
(24일) 삼성중공업 등,0
반등장에서 간신히 플러스 수익률 냈지만…인덱스에 고개 숙인 액티브...,0
1회성 요인으로 '삐끗했던' 롯데칠성·하이트진로 주목,0
증권사 CEO가 우선株 사는 까닭,0
"美 델타항공, 한진칼 지분 10% 확보",0
효자가 된 영화·음악사업…CJ ENM '콧노래',0
우려가 현실로…헬릭스미스 '3상 실패' 충격,0
한국타이어앤테크놀로지,0
"에이젠글로벌, 금융 AI 솔루션 개발",0
"농협銀, 1100개 모바일 서비스",0
심사평…정유신 핀테크지원센터장,0
"삼성화재, 달리기 등 건강관리하면 보험료 혜...",0
범용성·편의성 두 토끼 잡은 아톤 '보안 솔루...,0
"머니랩스, 앱 하나로 자산관리 한번에…아트투...",0
25일 핀테크 대상 시상식…'핀테크 콘퍼런스'도 개최,0
신한은행 글로벌 수준 '의심거래보고 체계' 구축,0
"신한카드, 주 52시간 대비 '학습문화' 조성",0
한경 핀테크대상 2019 大賞에 농협銀·에이젠글로벌,0
팩(SPAC)이 뭔가요?,0
헬릭스미스 신약 임상과정 '결함'…바이오업계 신뢰 또 큰 타격,0
"""에스엠, 외식 등 적자사업 개선 안되면 정리…시장 오해 풀겠다""",0
근절되지 않는 불성실공시…올해도 역대최대,0
"대표가 바뀌어도, 횡령 발생해도 공시 '먹통'…소액주주만 눈물",0
비트코인 반등시 알트코인 투자 매력 UP!,0
8월 생산자물가 두 달째 하락…'저물가' 우려 확대,0
'쉽고·재밌게·소통하라'··· 새로운 주식투자 방정식,0
"DLS·DLF, 규제 피하려 사모펀드 둔갑시켜 팔았는지 따진다",0
무역협상 호재에도 둔감한 코스피…2070선 제자리,0
"신용거래융자, 6거래일 연속 증가세…8조9330억원",0
DLF 원금전액손실에 피해자들 집단 소송…관건은 배상 비율,0
"50조 돌파한 안심전환대출, 집값 커트라인 얼마?",0
"은성수 ""사무라이본드 발행 연기, 걱정할 필요 없다""",0
헬릭스미스 최대주주 일가 '악재' 공시 직전 주식 매도,0
"해성옵틱스 ""신주인수권부사채 발행 준비 중""",0
"""금융소외계층 포용 위해 신용평가체계 고도화해...",0
"""신용평가 때 가명정보 도입…빅데이터 활용범위...",0
"""서민 특성 반영하는 새로운 신용평가 모델 필요...",0
"초저금리시대, 보험사 공시이율 줄줄이 '하락세'",0
'7398억원 DLS폭탄' 내년까지 줄줄이 터진다,0
"""디지털시대 금융권 인력구조 바뀌어야""",0
"신한금융, 여가부와 '여성리더 육성' 협약",0
해외로 뛰는 윤종규 회장…유럽·북미 잇따라 'IR강행군',0
"농협금융, 佛 아문디와 자산운용 해외진출 추진",0
메지온,0
대규모 OLED 투자로 수주 잇따라…AP시스템·디바이스이엔지株 방긋,0
"현대상선, 2.2兆 선박금융 성사…컨船 12척 도입 '실탄...",0
"메디톡스, 중국發 '잭팟'에 급등…보툴리눔톡신 시판 허가 절차 완료한...",0
"주식 사고팔듯…개인, 스타트업 투자 쉬워진다",0
"삼성증권, CFA 74명 보유 '최다'",0
삼성 '배당주 펀드' 꾸준한 인기,0
4분기에만 1조 공모…대어들 돌아온다,0
"김영준 매그나칩반도체 대표 ""파운드리 매각 외 조인트벤처도 검토""",0
"스위스 금융감독청 ""中 HNA그룹, 재무보고 위반 고발""",0
"김지완 BNK금융그룹 회장, 카자흐스탄 법인 방문",0
"농협금융 ""아문디와 협력 강화""",0
제주드림타워 준비 착착…롯데관광개발 도약 '시동',0
이자도 못 갚는 '한계기업' 더 늘었다,0
"'헬릭스미스 사태' 직전, 오너일가 지분 매각",0
"은성수  ""더 나아가기 위해선 규제 완화 필요""",0
자영업·고령자·지방경제…가계빚 '약한고리'에 위기 징후,0
김지완 BNK 회장 우즈벡·카자흐 출장,0
"신용보증기금, 스타트업 키운다",0
전문투자자 전용 사모발행 허용…소액공모한도 100억까지 확대,0
주요 증시 지표 (9월 26일),0
경기저점 통과 가능성 주목을,0
"임영진 신한카드 사장 ""플라스틱 카드 틀 깨야""…100% 디지털 카드 출...",0
우리은행 앞에 모인 DLF 피해자들,0
안심전환대출 탈락한 37만명 어떻게 할까?,0
"뉴욕증시, 中 투자차단 우려 완화…다우, 0.36% 상승 마감",0
손보사 3분기 실적 전망도 '흐림'…메리츠도 예외 아닐 듯,0
"시중은행, 신예대율 영향 자금조달비용 늘어···수익 악화 고민",0
"은행들, 심의기록까지 조작해 DLF 팔아…최소 20% 불완전판매",0
"에이치엘비, '리보세라닙' 임상결과 발표 소식에 강세 지속",0
"신한금투, '신한 Fnguide 5G 테마주 ETN' 신규 상장",0
9월 코스피 거래대금 86조원…32개월만에 최저치,0
"미래에셋대우, 디지털 앞세워 금융서비스 '재정의'",0
LG 로보스타 계열사 대출로 짭짤한 수익,0
"은퇴 후 원활한 현금흐름, '주택연금'이 도움 될까?",0
"중국 동방항공, 3000억원 규모 아리랑본드 발행",0
"""DLF 원금손실 전액 보상이 목표""…가능할까?",0
투기지역 주택매매업자·임대법인도 LTV 40% 적용,0
'합병 후유증' 시달리는 아세아시멘트,0
"""앤디포스, 내년부터 5G 안테나 부품 실적에 본격 반영""",0
"미래에셋대우, 퇴직연금 전용 ELB상품 업계 첫 출시",0
에스모 3일째 하한가…66% 폭락,0
단돈 1만원으로 사모펀드 투자 가능해진다,0
글로벌 유통株 반토막인데…英 오카도 66% 오른 비결은,0
삼성증권 모바일 주식거래앱 'AI 종목 추천' 서비스 도입,0
사상 첫 마이너스 물가…커지는 '디플레 우려'에 채권시장 다시 강세?,0
바이오제네틱스,0
"실물 카드 없는 '신한 D클럽'…""발급·결제업무 100% 디지털화""",0
獨금리 연계 DLS는 'OEM 펀드' 였나,0
"""원금손실 0%""…은행, DLS를 이자 더 주는 예금으로 속여 팔았다",0
"""내 아이를 위해서라면"" 규모 커지는 교육비 카드시장",0
"""카카오, 3분기 영업이익 증가 전망""",0
"파생결합증권 발행, 올 상반기는 다소 줄어",0
'엉터리 심의·마케팅' DLF 사태 키웠다,0
"은행 ""손실확률 극히 낮은 상품""…1분 통화로 고위험DLF 팔았다",0
상반기 ELS 투자이익 4000억↑…지수형 '호조' 종목형 '부진',0
작년 파생상품 감사후 DLF 위험 경고하고도 방치한 금감원도 책임,0
"""은행들 내부 심의 조작 위험 알고도 DLF 판매""",0
"""DLF 전 과정에 문제…일부 불완전판매 발견""",0
"하이원리조트, 아웃도어 브랜드 블랙야크와 맞손",0
"라임자산, 274억 규모 사모펀드 상환 연기",0
DLF 5건중 1건 불완전판매 의심,0
"""원금 손실"" 내부 문제제기 묵살, 밀어내기 판매도…투자자만 피해",0
'건강 챙기면 혜택 제공'…新성장동력으로 헬스케어 택한 보험사,0
DLS 불똥…'전문투자자 자격' 완화 제동 걸리나,0
"고용진 ""실손보험 청구 간소화, 부처 이기주의로 지지부진""",0
"홍남기 ""올해 경제성장률 목표치 달성 어렵다""",0
"정인영 대표 ""로보어드바이저로 일반 소액투자도 쉽게""",0
로보어드바이저 전도사 정인영은 누구,0
"AI 펀드, '박스피' 넘어서다",0
"""한국경제 IMF구제금융 직전 수준과 비슷하다?""",0
9월 외환보유액 4033억2천만달러…18억달러 증가,0
'3분기 바닥→내년 반등' 실적개선주 주목하라,0
"금융상품의 위험, 알기 쉽게 고지해야",0
일본 수출규제에도 반도체주 '이상無',0
'얼굴'로 결제…카드·폰 필요없는 결제서비스 내년 출시,0
"BNK금융-KTB, IB 대체투자 영역 확장 위해 협력 확대",0
"""하반기 브라질보다는 페멕스 채권사라""",0
4대 은행 영업은 '고객·포트폴리오' 중심으로 변화 중,0
국민·기업銀 '미얀마 3차 은행 개방' 앞두고 격돌,0
"손태승 ""중동 투자유치로 위기 극복""",0
리버스 ETF 베팅…수익 짭짤한 개미,0
제조업 침체 우려…4분기 실적 반등 지연되나,0
"""감사인 다시 지정해주세요""…기업의 회계법인 재지정 요청권 확대",0
"미래에셋, 베트남 최대 증권사 된다",0
'초우량 신용도' KT에 1.4兆 뭉칫돈,0
칼라일 亞 바이아웃 대표에 골드만 출신 김종윤 씨 영입,0
"""DLS는 OEM 상품""…당국의 판단에 속끓는 금투업계",0
"국내 첫 '디지털 손보사' 출범…캐롯손보, 설립 본허가 승인",0
DLF 덴 우리·하나은행···'안정형'만 판매,0
"SJ그룹, 증권신고서 제출…코스닥 상장 추진",0
"""DLF 사태 엄정 조치"" 금감원 엄포에 우리·하나, 판매 시스템 개편 '...",0
"교보생명, 스타트업과 함께 신성장동력 찾는다",0
이제 '카톡'으로 보험 업무도 된대요,0
(2일) 유틸렉스 등,0
(2일) 두산건설 등,0
DLF 국감 앞두고…우리·하나은행장 '외국행',0
고삐 풀린 파생상품…'호피' 얻으려다 '호랑이'에 물릴수도,0
휠라코리아 지주사 전환 추진,0
"'美 PMI 쇼크'에 코스피 2% 가까이 폭락…환율 1,200원 돌파",0
"코리아센터, 증권신고서 제출…코스닥 상장 추진",0
"""명단 공개, 망신 주기로 개선""…DLF사태에 '책임 회피' 급급한 금감원",0
베트남 시장 외국계 1등 금융브랜드 '신한',0
"KEB하나은행, 소매금융 강화위해 베트남 영업영...",0
"NH농협은행, 베트남농업은행 지분투자 속도…현...",0
"비디아이, 55억원 규모 옥내저탄장 자연발화 방지시스템 수주",0
"비디아이, 옥내저탄장 자연발화 방지시스템 공급",0
"헬릭스미스 조사요구에 금감원장 ""알겠다""",0
"라임운용, 6200억 규모 펀드환매 중단",0
"라임운용, 메자닌 펀드 상환시기 제시못한채 환매 중단…펀드런 경고음",0
카드 업황은 암울한데…현대카드 증시서 통할까,0
국회 정무위 'DLF 사태 은행장 봐주기' 논란,0
"라임운용, 2개 모펀드 투자 재간접펀드 환매중단…6200억 규모",0
"윤석헌 금감원장 ""DLS사태 송구…은행, 본질적 역할 수행해야""",0
"아시아나항공, KDB생명 매각 전망 여전히 불투명",0
'코스닥벤처' 죽 쑤는 사이…애국펀드 '활활',0
15개월 만에 41% 수익…마니커 전량 매각한 CJ제일제당,0
"최중경 공인회계사회 회장의 '경고'…""갑질 회계사 영구 퇴출하겠다""",0
올리패스가 상한가로 급등한 까닭,0
그룹 형님 주춤하자…동생社 '시총 추격戰',0
성수기는 커녕…LCC株 저공비행 지속,0
"헬릭스미스 ""확대 3상 긍정적"" 또 급등",0
펌텍코리아,0
내년 지방채 발행액 2배…'저금리 투자처' 각광,0
"하나銀, 인터넷은행 발 뺀다…키움뱅크 '비상'",0
연체자에 '채무조정 협상권'…협상 중엔 금융사 추심 금지,0
"우리금융, 그룹 IT시스템…'통합 클라우드'로 운영한다",0
"보험연구원 ""내년에도 보험업 성장정체 지속""",0
코스맥스,0
나인컴플렉스 / 전파기지국 / 코윈테크,0
오늘의 증시 일정 (10월 9일),0
"상장 리츠, 알고 투자하시나요",0
"마니커 2대주주 CJ제일제당, 지분 12% 전량처분",0
"최중경 공인회계사회 회장 ""갑질행위 감사인은 영구퇴출""",0
"윤석헌 금감원장 ""DLF 제재, 우리·하나은행장도 포함해 검토""",0
"금감원장 ""백복인 사장 검찰 고발 검토""",0
"하나은행, DLF 관련 내부자료 삭제…금감원 ""포렌식 복구 중""",0
"엘아이에스, 中 OLED 투자 최대 수혜주…목표가 2.2만원",0
'원금 손실 0%' 자료 뿌리며…우리·하나은행 DLF 팔았다,0
증권사 주식거래시스템 먹통 사고로 5년간 100억원 보상,0
"""해외주식 사면 상품권"" 대신證 외인구단 이벤트",0
예금주 사망했는데 입출금…'유령 통장' 7만2000개,0
"SC제일은행, 디지털 전용 정기예금 공동구매 특판 실시",0
三電 해외감사인 '수읽기' 들어간 안진,0
"""三電 해외법인 감사인 변경 논란""…'수읽기' 들어간 안진",0
"한국은행, 오늘 금통위…기준금리 1.25%로 내릴까",0
기준금리 1.25%로 또 인하…역대 최저수준(속보),0
"카카오뱅크, 5000억원 유상증자…자본건전성 숨통",0
"이주열 ""기준금리 1.25% 인하, 통화정책 완화기조 유지""",0
"네추럴에프앤피, 오창 2공장 준공…""내년 상반기 추가 완공""",0
"한화생명 ""전속설계사 확대·新시장 개척…2025년...",0
"휴림로봇, SKT와 AI 기반 로봇사업 추진 MOU 체결",0
반도체 소재 대체 '진행 중'…日소재기업 주가는?,0
"휴림로봇, SKT와 퍼스널 로봇 '테미' 관련 MOU 체결…AI 서비스 로봇 ...",0
"""알고리즘·고빈도거래 등 불공정 시세조작 근절위해선 시장 감시 역할...",0
"""무역전쟁 이어 브렉시트도…"" 증시 '청신호'",0
"한국거래소, 2019 건전증시포럼 열어",0
"더케이손보, M&A 시장에 나온 까닭은?",0
활짝 웃은 JP모간·씨티그룹…골드만삭스는 '울상',0
"국민은행의 '영업점 특화' 실험…""교대엔 무인지점, 여의도엔 IT지점""",0
"한화생명 '63빌딩 계단오르기', 내달 10일 개최…선착순 모집",0
"우리금융, MG손해보험 인수 노리나",0
"우리銀 ""고객자산관리 조직·제도 전부 바꾼다""",0
"""주식 60%·채권 40% 공식 더는 안 통해""",0
"주가 힘 받는 종근당, R&D에 4년간 4000억",0
'지수 단타'만 치기엔…ETF 숨은 매력 아시나요,0
"'PB강자' 삼성證, 30억 이상 고액자산가 130명 신규 유치",0
이마트,0
"설상가상 은행株…""ROE 올해부터 꺾여""",0
"KB증권, IDC 韓 '디지털 트랜스포머'상",0
실소유주는 라임운용인데 증권사가 보유 공시…CB 편법거래 부추긴 '5%...,0
미·중 스몰딜 타결에 기지개 켠 코스피,0
"'자기자본 과대계상' 미래에셋생명, 감사인 지정·증권발행제한",0
"'회계 위반' 미래에셋생명, 증권발행 제한·감사인 지정",0
"증선위, MBN 분식회계 혐의 심의…결론 없이 30일 회의로",0
"증선위, NH투자 '해외법인 신용공여' 과징금 의결…23일 금융위 상정 ...",0
"기준금리 '역대 최저' 연 1.25%…""대응여력 더 있다""(종합2보)",0
해외 신용공여 허용한다는데···NH證 제재수위 낮아질까,0
"증선위, NH투자 '해외 계열사 신용공여' 과징금 의결",0
"카카오뱅크, 이사회 열고 5000억원 유상증자 결의",0
"카카오뱅크, 5천억 유상증자…자본확충 위해 내달 진행",0
'해태 아이스크림' 시장은 시큰둥…적자사업 분할에도 주가↓,0
"""똘똘한 리츠 고르려면…우량부동산 추가편입 가능성 체크해야""",0
"올해 블록체인 투자 트렌드는 게임•디파이…""사용자 확보 고민해...",0
"""제약·바이오 업종, 신약 성공 확률 엿볼 수 있는 '임상 2상' 주목해...",0
"상상인인더스트리, 보통주 26만6042주 제3자배정 유증결정",0
